client_id,node_id,time_step,traffic_flow
1,1,13,0.47948965430259705
1,1,14,0.47842660546302795
1,1,15,0.4779570698738098
1,1,16,0.4776822328567505
1,1,17,0.476926326751709
1,1,18,0.4765191674232483
1,1,19,0.475697785615921
1,1,20,0.47647547721862793
1,1,21,0.4784557521343231
1,1,22,0.48115861415863037
1,1,23,0.4837294816970825
1,2,0,0.502107560634613
1,2,1,0.5033427476882935
1,2,2,0.5038014054298401
1,2,3,0.5037194490432739
1,2,4,0.5021210312843323
1,2,5,0.5011131763458252
1,2,6,0.49986547231674194
1,2,7,0.49841469526290894
1,2,8,0.49691951274871826
1,2,9,0.49553245306015015
1,2,10,0.4933580160140991
1,2,11,0.49149593710899353
1,2,12,0.48937973380088806
1,2,13,0.4879330098628998
1,2,14,0.48681992292404175
1,2,15,0.48563438653945923
1,2,16,0.4853088855743408
1,2,17,0.4844092130661011
1,2,18,0.48405352234840393
1,2,19,0.4836210608482361
1,2,20,0.4853503704071045
1,2,21,0.48766008019447327
1,2,22,0.490727961063385
1,2,23,0.49293434619903564
1,3,0,0.5141658186912537
1,3,1,0.5161598920822144
1,3,2,0.5170568823814392
1,3,3,0.5175862908363342
1,3,4,0.5165208578109741
1,3,5,0.5154832601547241
1,3,6,0.5148443579673767
1,3,7,0.5134926438331604
1,3,8,0.5121759176254272
1,3,9,0.5100974440574646
1,3,10,0.5076783895492554
1,3,11,0.5056636929512024
1,3,12,0.5037457942962646
1,3,13,0.5031001567840576
1,3,14,0.5011810064315796
1,3,15,0.5014553070068359
1,3,16,0.5013338327407837
1,3,17,0.5011895895004272
1,3,18,0.500328779220581
1,3,19,0.5005117058753967
1,3,20,0.5013266205787659
1,3,21,0.5026290416717529
1,3,22,0.5053085088729858
1,3,23,0.5085952281951904
1,4,0,0.5100787281990051
1,4,1,0.5111657381057739
1,4,2,0.5121551752090454
1,4,3,0.5120397210121155
1,4,4,0.5109168887138367
1,4,5,0.5100592970848083
1,4,6,0.5091231465339661
1,4,7,0.5076367259025574
1,4,8,0.5065356492996216
1,4,9,0.5058112144470215
1,4,10,0.5035594701766968
1,4,11,0.5011064410209656
1,4,12,0.498844176530838
1,4,13,0.4972706735134125
1,4,14,0.4959315061569214
1,4,15,0.49544939398765564
1,4,16,0.4947221577167511
1,4,17,0.49375802278518677
1,4,18,0.49353623390197754
1,4,19,0.4925922155380249
1,4,20,0.4928725063800812
1,4,21,0.4946543276309967
1,4,22,0.4975835084915161
1,4,23,0.5008751749992371
1,5,0,0.49392879009246826
1,5,1,0.49516740441322327
1,5,2,0.4962467849254608
1,5,3,0.49580878019332886
1,5,4,0.4942449629306793
1,5,5,0.4925422668457031
1,5,6,0.492483526468277
1,5,7,0.4912736117839813
1,5,8,0.49001410603523254
1,5,9,0.48831817507743835
1,5,10,0.4861821234226227
1,5,11,0.48373377323150635
1,5,12,0.481597363948822
1,5,13,0.4800105392932892
1,5,14,0.4783819019794464
1,5,15,0.4781712591648102
1,5,16,0.4780018627643585
1,5,17,0.47682538628578186
1,5,18,0.47658392786979675
1,5,19,0.47620710730552673
1,5,20,0.4772939085960388
1,5,21,0.4796362519264221
1,5,22,0.4823682904243469
1,5,23,0.484744668006897
1,6,0,0.4847696125507355
1,6,1,0.48625627160072327
1,6,2,0.48706236481666565
1,6,3,0.4866172671318054
1,6,4,0.48545804619789124
1,6,5,0.4840468764305115
1,6,6,0.48325181007385254
1,6,7,0.4822409451007843
1,6,8,0.4810163080692291
1,6,9,0.4797433316707611
1,6,10,0.4781096577644348
1,6,11,0.4764329195022583
1,6,12,0.47426289319992065
1,6,13,0.47268757224082947
1,6,14,0.4719107747077942
1,6,15,0.471234530210495
1,6,16,0.4714217185974121
1,6,17,0.4703008234500885
1,6,18,0.4700087904930115
1,6,19,0.47032415866851807
1,6,20,0.4719376266002655
1,6,21,0.47376519441604614
1,6,22,0.47613686323165894
1,6,23,0.47842156887054443
1,7,0,0.4613533616065979
1,7,1,0.46309545636177063
1,7,2,0.4640239477157593
1,7,3,0.46413978934288025
1,7,4,0.462602823972702
1,7,5,0.4615761935710907
1,7,6,0.46144652366638184
1,7,7,0.4597942531108856
1,7,8,0.45935606956481934
1,7,9,0.4578492343425751
1,7,10,0.45612186193466187
1,7,11,0.4539945721626282
1,7,12,0.45220306515693665
1,7,13,0.4503999948501587
1,7,14,0.44900861382484436
1,7,15,0.4485871493816376
1,7,16,0.4488562345504761
1,7,17,0.44873908162117004
1,7,18,0.4484817385673523
1,7,19,0.44782012701034546
1,7,20,0.44924741983413696
1,7,21,0.4507892429828644
1,7,22,0.4530821740627289
1,7,23,0.4560435116291046
2,0,0,0.39081060886383057
2,0,1,0.3922455608844757
2,0,2,0.393795907497406
2,0,3,0.39585286378860474
2,0,4,0.39864081144332886
2,0,5,0.4005967080593109
2,0,6,0.40307921171188354
2,0,7,0.4041347801685333
2,0,8,0.4039405286312103
2,0,9,0.40250900387763977
2,0,10,0.39956584572792053
2,0,11,0.39736536145210266
2,0,12,0.3950613737106323
2,0,13,0.39354050159454346
2,0,14,0.39143916964530945
2,0,15,0.3898991048336029
2,0,16,0.3872378468513489
2,0,17,0.3845900595188141
2,0,18,0.3817729949951172
2,0,19,0.37927597761154175
2,0,20,0.3782435953617096
2,0,21,0.37935906648635864
2,0,22,0.3814936876296997
2,0,23,0.384284645318985
2,1,0,0.40999114513397217
2,1,1,0.4108765125274658
2,1,2,0.41227835416793823
2,1,3,0.4137992858886719
2,1,4,0.4154556393623352
2,1,5,0.41777700185775757
2,1,6,0.4204900860786438
2,1,7,0.42199036478996277
2,1,8,0.42220544815063477
2,1,9,0.42089012265205383
2,1,10,0.4181917905807495
2,1,11,0.4154423475265503
2,1,12,0.4131326377391815
2,1,13,0.4111936688423157
2,1,14,0.40887925028800964
2,1,15,0.40732434391975403
2,1,16,0.4051176607608795
2,1,17,0.4027119576931
2,1,18,0.40040096640586853
2,1,19,0.3984575867652893
2,1,20,0.39818817377090454
2,1,21,0.39918065071105957
2,1,22,0.4016079306602478
2,1,23,0.4044443666934967
2,2,0,0.4163489043712616
2,2,1,0.41734230518341064
2,2,2,0.41933512687683105
2,2,3,0.42078250646591187
2,2,4,0.4227416515350342
2,2,5,0.42482849955558777
2,2,6,0.4272196590900421
2,2,7,0.4283461272716522
2,2,8,0.4286918640136719
2,2,9,0.42712530493736267
2,2,10,0.42444175481796265
2,2,11,0.42202430963516235
2,2,12,0.4193364381790161
2,2,13,0.416511207818985
2,2,14,0.41430091857910156
2,2,15,0.41250401735305786
2,2,16,0.41055214405059814
2,2,17,0.40784451365470886
2,2,18,0.4044249355792999
2,2,19,0.4025447964668274
2,2,20,0.40217748284339905
2,2,21,0.40312954783439636
2,2,22,0.4052107632160187
2,2,23,0.4076513946056366
2,3,0,0.4112703204154968
2,3,1,0.4125211834907532
2,3,2,0.4139663577079773
2,3,3,0.41545554995536804
2,3,4,0.418068528175354
2,3,5,0.4206627607345581
2,3,6,0.4235485792160034
2,3,7,0.4247453510761261
2,3,8,0.4244055151939392
2,3,9,0.4225066304206848
2,3,10,0.420815646648407
2,3,11,0.4179922342300415
2,3,12,0.41576433181762695
2,3,13,0.4133602976799011
2,3,14,0.4115677773952484
2,3,15,0.40970632433891296
2,3,16,0.4071654975414276
2,3,17,0.4040127694606781
2,3,18,0.4012388586997986
2,3,19,0.399262011051178
2,3,20,0.3993103802204132
2,3,21,0.4008715748786926
2,3,22,0.4032878577709198
2,3,23,0.406005859375
2,4,0,0.40385740995407104
2,4,1,0.404897004365921
2,4,2,0.40641292929649353
2,4,3,0.4078778624534607
2,4,4,0.410721093416214
2,4,5,0.41392719745635986
2,4,6,0.41661325097084045
2,4,7,0.4179633557796478
2,4,8,0.41809290647506714
2,4,9,0.4170732796192169
2,4,10,0.41495281457901
2,4,11,0.41249966621398926
2,4,12,0.4103187024593353
2,4,13,0.4079243242740631
2,4,14,0.4060557186603546
2,4,15,0.4034211039543152
2,4,16,0.4008045494556427
2,4,17,0.3988623321056366
2,4,18,0.3957767188549042
2,4,19,0.39439353346824646
2,4,20,0.3939965069293976
2,4,21,0.39511215686798096
2,4,22,0.3968519866466522
2,4,23,0.39888131618499756
2,5,0,0.3959016501903534
2,5,1,0.3979648947715759
2,5,2,0.39912164211273193
2,5,3,0.4008016288280487
2,5,4,0.40333178639411926
2,5,5,0.4055161476135254
2,5,6,0.40812671184539795
2,5,7,0.41009849309921265
2,5,8,0.41075241565704346
2,5,9,0.4097862243652344
2,5,10,0.4073616564273834
2,5,11,0.4050184488296509
2,5,12,0.40314552187919617
2,5,13,0.40076011419296265
2,5,14,0.3987383544445038
2,5,15,0.3974098563194275
2,5,16,0.395425409078598
2,5,17,0.3923949897289276
2,5,18,0.39001762866973877
2,5,19,0.387925386428833
2,5,20,0.38805702328681946
2,5,21,0.38958561420440674
2,5,22,0.39175254106521606
2,5,23,0.39510446786880493
2,6,0,0.38629594445228577
2,6,1,0.3876889944076538
2,6,2,0.38912147283554077
2,6,3,0.39101770520210266
2,6,4,0.3932819068431854
2,6,5,0.39555758237838745
2,6,6,0.3976425230503082
2,6,7,0.3979535698890686
2,6,8,0.398629754781723
2,6,9,0.3977629840373993
2,6,10,0.39546912908554077
2,6,11,0.39267829060554504
2,6,12,0.3910152316093445
2,6,13,0.3888830542564392
2,6,14,0.3873951733112335
2,6,15,0.3853034973144531
2,6,16,0.3836314380168915
2,6,17,0.38040390610694885
2,6,18,0.37754860520362854
2,6,19,0.3755267262458801
2,6,20,0.37493833899497986
2,6,21,0.37595146894454956
2,6,22,0.37744951248168945
2,6,23,0.38025373220443726
2,7,0,0.37166357040405273
2,7,1,0.37314385175704956
2,7,2,0.37461429834365845
2,7,3,0.3759394884109497
2,7,4,0.37760958075523376
2,7,5,0.38005658984184265
2,7,6,0.38250333070755005
2,7,7,0.38308000564575195
2,7,8,0.3837212920188904
2,7,9,0.3834177553653717
2,7,10,0.381210595369339
2,7,11,0.37921735644340515
2,7,12,0.37716245651245117
2,7,13,0.3742327392101288
2,7,14,0.3730437457561493
2,7,15,0.37167006731033325
2,7,16,0.36972948908805847
2,7,17,0.36689305305480957
2,7,18,0.36316871643066406
2,7,19,0.36111941933631897
2,7,20,0.3603898882865906
2,7,21,0.3610599935054779
2,7,22,0.3623535931110382
2,7,23,0.36426281929016113
3,0,0,0.42479464411735535
3,0,1,0.4265168309211731
3,0,2,0.4268045723438263
3,0,3,0.4270949065685272
3,0,4,0.4273475706577301
3,0,5,0.4274362325668335
3,0,6,0.42871204018592834
3,0,7,0.4304042160511017
3,0,8,0.431098997592926
3,0,9,0.43186065554618835
3,0,10,0.43221741914749146
3,0,11,0.43161290884017944
3,0,12,0.43105098605155945
3,0,13,0.42995408177375793
3,0,14,0.42855343222618103
3,0,15,0.4267936050891876
3,0,16,0.42533981800079346
3,0,17,0.4239189922809601
3,0,18,0.4224061369895935
3,0,19,0.42145219445228577
3,0,20,0.4200626015663147
3,0,21,0.4191390872001648
3,0,22,0.4202748239040375
3,0,23,0.421556681394577
3,1,0,0.4446861743927002
3,1,1,0.44529062509536743
3,1,2,0.4445881247520447
3,1,3,0.4445704519748688
3,1,4,0.4453795552253723
3,1,5,0.44554802775382996
3,1,6,0.4458022713661194
3,1,7,0.4468580484390259
3,1,8,0.4475845694541931
3,1,9,0.44793519377708435
3,1,10,0.4476674795150757
3,1,11,0.44810259342193604
3,1,12,0.4482347369194031
3,1,13,0.4474415183067322
3,1,14,0.4458654522895813
3,1,15,0.44421789050102234
3,1,16,0.44220292568206787
3,1,17,0.4415285587310791
3,1,18,0.4392952620983124
3,1,19,0.43726569414138794
3,1,20,0.4368654191493988
3,1,21,0.43525320291519165
3,1,22,0.4359239339828491
3,1,23,0.43740221858024597
3,2,0,0.46426939964294434
3,2,1,0.46538498997688293
3,2,2,0.4656512439250946
3,2,3,0.46639248728752136
3,2,4,0.46715930104255676
3,2,5,0.4678289592266083
3,2,6,0.4685734808444977
3,2,7,0.4692138433456421
3,2,8,0.46924924850463867
3,2,9,0.47002023458480835
3,2,10,0.47069087624549866
3,2,11,0.47008323669433594
3,2,12,0.4695655107498169
3,2,13,0.4679073691368103
3,2,14,0.46607857942581177
3,2,15,0.46456488966941833
3,2,16,0.46322891116142273
3,2,17,0.46241334080696106
3,2,18,0.4615892469882965
3,2,19,0.4596613943576813
3,2,20,0.45780837535858154
3,2,21,0.45698460936546326
3,2,22,0.45681336522102356
3,2,23,0.45799747109413147
3,3,0,0.48358598351478577
3,3,1,0.48468369245529175
3,3,2,0.4854682981967926
3,3,3,0.4859745502471924
3,3,4,0.4865953326225281
3,3,5,0.4867427945137024
3,3,6,0.48810335993766785
3,3,7,0.48948368430137634
3,3,8,0.4897119402885437
3,3,9,0.48977965116500854
3,3,10,0.489236444234848
3,3,11,0.48965734243392944
3,3,12,0.4895530045032501
3,3,13,0.4892852008342743
3,3,14,0.48810166120529175
3,3,15,0.48657968640327454
3,3,16,0.48509836196899414
3,3,17,0.48323383927345276
3,3,18,0.4814442992210388
3,3,19,0.4794417917728424
3,3,20,0.47761857509613037
3,3,21,0.4768042266368866
3,3,22,0.4771830439567566
3,3,23,0.47880271077156067
3,4,0,0.5010271072387695
3,4,1,0.5012102723121643
3,4,2,0.502065122127533
3,4,3,0.502133846282959
3,4,4,0.5030884146690369
3,4,5,0.5039994716644287
3,4,6,0.5052247643470764
3,4,7,0.5061349272727966
3,4,8,0.5071793794631958
3,4,9,0.5070558786392212
3,4,10,0.5069534182548523
3,4,11,0.5072493553161621
3,4,12,0.5069727897644043
3,4,13,0.5062100291252136
3,4,14,0.5047831535339355
3,4,15,0.5027428865432739
3,4,16,0.5015590190887451
3,4,17,0.5002737045288086
3,4,18,0.498744398355484
3,4,19,0.49672892689704895
3,4,20,0.4950783848762512
3,4,21,0.4940463900566101
3,4,22,0.49471622705459595
3,4,23,0.49564698338508606
3,5,0,0.4988034963607788
3,5,1,0.49993276596069336
3,5,2,0.5002133250236511
3,5,3,0.5004017949104309
3,5,4,0.5008273124694824
3,5,5,0.502082109451294
3,5,6,0.5032833218574524
3,5,7,0.5040242075920105
3,5,8,0.5051683783531189
3,5,9,0.5052221417427063
3,5,10,0.5056503415107727
3,5,11,0.5065397620201111
3,5,12,0.5044826865196228
3,5,13,0.5039266347885132
3,5,14,0.5030664205551147
3,5,15,0.5010035634040833
3,5,16,0.4990312457084656
3,5,17,0.4975409507751465
3,5,18,0.4956505298614502
3,5,19,0.49348118901252747
3,5,20,0.4924226701259613
3,5,21,0.49225157499313354
3,5,22,0.4934411346912384
3,5,23,0.49552321434020996
3,6,0,0.5037986040115356
3,6,1,0.5040742754936218
3,6,2,0.5045899748802185
3,6,3,0.5048165917396545
3,6,4,0.5052943229675293
3,6,5,0.5053239464759827
3,6,6,0.5064043402671814
3,6,7,0.5075259208679199
3,6,8,0.5076884031295776
3,6,9,0.5071022510528564
3,6,10,0.5066158771514893
3,6,11,0.507153332233429
3,6,12,0.505781888961792
3,6,13,0.5057753920555115
3,6,14,0.5046234130859375
3,6,15,0.5028878450393677
3,6,16,0.5002722144126892
3,6,17,0.49906542897224426
3,6,18,0.4983196556568146
3,6,19,0.49659264087677
3,6,20,0.4950624704360962
3,6,21,0.4947107434272766
3,6,22,0.4952496588230133
3,6,23,0.49677276611328125
3,7,0,0.4975569248199463
3,7,1,0.4990628659725189
3,7,2,0.4993133246898651
3,7,3,0.49951890110969543
3,7,4,0.5001370310783386
3,7,5,0.5006209015846252
3,7,6,0.5007646679878235
3,7,7,0.5020850896835327
3,7,8,0.5022909045219421
3,7,9,0.5026246309280396
3,7,10,0.5030268430709839
3,7,11,0.5035306811332703
3,7,12,0.5033813118934631
3,7,13,0.502513587474823
3,7,14,0.5016455054283142
3,7,15,0.5000854730606079
3,7,16,0.4982750713825226
3,7,17,0.4970281720161438
3,7,18,0.49534136056900024
3,7,19,0.49390220642089844
3,7,20,0.49201589822769165
3,7,21,0.4913243353366852
3,7,22,0.49166339635849
3,7,23,0.4928809702396393
4,0,0,0.45310309529304504
4,0,1,0.4537462890148163
4,0,2,0.45578905940055847
4,0,3,0.4571623206138611
4,0,4,0.45921841263771057
4,0,5,0.46122118830680847
4,0,6,0.4634583294391632
4,0,7,0.46585360169410706
4,0,8,0.46638718247413635
4,0,9,0.4670601785182953
4,0,10,0.46628516912460327
4,0,11,0.4662083089351654
4,0,12,0.46579447388648987
4,0,13,0.4649421274662018
4,0,14,0.46267464756965637
4,0,15,0.45941486954689026
4,0,16,0.4567444324493408
4,0,17,0.4543920159339905
4,0,18,0.4525887370109558
4,0,19,0.45005548000335693
4,0,20,0.44744792580604553
4,0,21,0.44674599170684814
4,0,22,0.4460572302341461
4,0,23,0.4467695355415344
4,1,0,0.4602692723274231
4,1,1,0.46131232380867004
4,1,2,0.46266379952430725
4,1,3,0.4636085629463196
4,1,4,0.4660246670246124
4,1,5,0.4684295356273651
4,1,6,0.4707588255405426
4,1,7,0.47299450635910034
4,1,8,0.4745389521121979
4,1,9,0.4748980402946472
4,1,10,0.47493839263916016
4,1,11,0.4752132296562195
4,1,12,0.4750520586967468
4,1,13,0.47346198558807373
4,1,14,0.4724957346916199
4,1,15,0.46913158893585205
4,1,16,0.4664344787597656
4,1,17,0.4638674557209015
4,1,18,0.46158072352409363
4,1,19,0.45956334471702576
4,1,20,0.45708397030830383
4,1,21,0.45622318983078003
4,1,22,0.45633751153945923
4,1,23,0.45652493834495544
4,2,0,0.4650028645992279
4,2,1,0.46581363677978516
4,2,2,0.46694278717041016
4,2,3,0.4686250388622284
4,2,4,0.4703814387321472
4,2,5,0.47214722633361816
4,2,6,0.4735548496246338
4,2,7,0.4753502905368805
4,2,8,0.47579264640808105
4,2,9,0.4764012098312378
4,2,10,0.4767933785915375
4,2,11,0.47763869166374207
4,2,12,0.47703635692596436
4,2,13,0.47578147053718567
4,2,14,0.473760187625885
4,2,15,0.46990662813186646
4,2,16,0.46691402792930603
4,2,17,0.465384840965271
4,2,18,0.4630718529224396
4,2,19,0.4609259068965912
4,2,20,0.4586549997329712
4,2,21,0.4578055441379547
4,2,22,0.45742812752723694
4,2,23,0.4592374861240387
4,3,0,0.45921745896339417
4,3,1,0.4606378972530365
4,3,2,0.46249938011169434
4,3,3,0.4640737473964691
4,3,4,0.46570640802383423
4,3,5,0.46835386753082275
4,3,6,0.47056618332862854
4,3,7,0.47217491269111633
4,3,8,0.47328200936317444
4,3,9,0.47363346815109253
4,3,10,0.4741940200328827
4,3,11,0.4756200313568115
4,3,12,0.4757359027862549
4,3,13,0.4754250645637512
4,3,14,0.4735163748264313
4,3,15,0.4709410071372986
4,3,16,0.4673183858394623
4,3,17,0.46532508730888367
4,3,18,0.46289753913879395
4,3,19,0.46000584959983826
4,3,20,0.45696502923965454
4,3,21,0.4557362496852875
4,3,22,0.45533326268196106
4,3,23,0.4569409191608429
4,4,0,0.44881534576416016
4,4,1,0.44972091913223267
4,4,2,0.4521593749523163
4,4,3,0.45371371507644653
4,4,4,0.45525988936424255
4,4,5,0.4576822519302368
4,4,6,0.4591190814971924
4,4,7,0.46076178550720215
4,4,8,0.4617343246936798
4,4,9,0.46291592717170715
4,4,10,0.46324387192726135
4,4,11,0.4628208875656128
4,4,12,0.46248313784599304
4,4,13,0.462101548910141
4,4,14,0.4589567482471466
4,4,15,0.45647019147872925
4,4,16,0.4531831741333008
4,4,17,0.45076504349708557
4,4,18,0.4484737515449524
4,4,19,0.4451287090778351
4,4,20,0.44292911887168884
4,4,21,0.4418849050998688
4,4,22,0.4418087303638458
4,4,23,0.4425787627696991
4,5,0,0.4412175118923187
4,5,1,0.44211718440055847
4,5,2,0.4438135027885437
4,5,3,0.4454883635044098
4,5,4,0.44664740562438965
4,5,5,0.44886401295661926
4,5,6,0.4513554275035858
4,5,7,0.45301979780197144
4,5,8,0.454384982585907
4,5,9,0.45452162623405457
4,5,10,0.45564204454421997
4,5,11,0.4560789465904236
4,5,12,0.4566105306148529
4,5,13,0.45521122217178345
4,5,14,0.45254942774772644
4,5,15,0.4491262137889862
4,5,16,0.4461090564727783
4,5,17,0.4435111880302429
4,5,18,0.4411943554878235
4,5,19,0.43888965249061584
4,5,20,0.4370459318161011
4,5,21,0.43631720542907715
4,5,22,0.43656599521636963
4,5,23,0.4378867745399475
4,6,0,0.42020106315612793
4,6,1,0.4221325218677521
4,6,2,0.42405518889427185
4,6,3,0.425809770822525
4,6,4,0.4272289276123047
4,6,5,0.4301784634590149
4,6,6,0.43264493346214294
4,6,7,0.4343620240688324
4,6,8,0.43470847606658936
4,6,9,0.4345369040966034
4,6,10,0.4344741106033325
4,6,11,0.4345032572746277
4,6,12,0.43486741185188293
4,6,13,0.4340967833995819
4,6,14,0.431630402803421
4,6,15,0.428834468126297
4,6,16,0.42644059658050537
4,6,17,0.4240388572216034
4,6,18,0.4223400056362152
4,6,19,0.42092201113700867
4,6,20,0.4194134473800659
4,6,21,0.4178636968135834
