节点ID,node_flow_reference,flow_group,node_history_q95
1520271311,294.235107421875,low_flow,294.235107421875
1520271318,1486.0787353515625,mid_flow,1486.0787353515625
1520271319,1411.6719970703125,mid_flow,1411.6719970703125
1520271320,1393.8802490234375,mid_flow,1393.8802490234375
1520271321,1445.380615234375,mid_flow,1445.380615234375
1520271324,2681.64599609375,mid_flow,2681.64599609375
1520271329,1109.8897705078125,low_flow,1109.8897705078125
1520271338,1151.90625,low_flow,1151.90625
1520271343,1365.1171875,low_flow,1365.1171875
1520271344,2729.5732421875,high_flow,2729.5732421875
1520271346,1488.9681396484375,mid_flow,1488.9681396484375
1520271347,2164.1123046875,mid_flow,2164.1123046875
1520271348,1341.1990966796875,low_flow,1341.1990966796875
1520271355,2992.275146484375,high_flow,2992.275146484375
1520271358,1175.4061279296875,low_flow,1175.4061279296875
1520271359,1432.91552734375,mid_flow,1432.91552734375
1520271382,2949.651611328125,high_flow,2949.651611328125
1520271383,1354.927001953125,low_flow,1354.927001953125
1520271384,1720.3946533203125,mid_flow,1720.3946533203125
1520271385,2805.361083984375,high_flow,2805.361083984375
1520271386,2994.919189453125,high_flow,2994.919189453125
1520271391,1721.272705078125,mid_flow,1721.272705078125
1520271392,1464.1435546875,mid_flow,1464.1435546875
1520271394,2204.339599609375,mid_flow,2204.339599609375
1520271405,2592.59716796875,mid_flow,2592.59716796875
1520271408,3856.851318359375,high_flow,3856.851318359375
1520271414,1497.199462890625,mid_flow,1497.199462890625
1520271415,1357.5914306640625,low_flow,1357.5914306640625
1520271420,1705.5369873046875,mid_flow,1705.5369873046875
1520271431,1462.369140625,mid_flow,1462.369140625
1520271435,2992.538818359375,high_flow,2992.538818359375
1520271436,1870.647216796875,mid_flow,1870.647216796875
1520271437,2847.77783203125,high_flow,2847.77783203125
1520271444,2851.115234375,high_flow,2851.115234375
1520271446,2723.576171875,high_flow,2723.576171875
1520271448,3420.02685546875,high_flow,3420.02685546875
1520271452,713.0232543945312,low_flow,713.0232543945312
1520271456,1239.314697265625,low_flow,1239.314697265625
1520271488,0.0,low_flow,0.0
1520271491,2999.643798828125,high_flow,2999.643798828125
1520271493,1370.642822265625,low_flow,1370.642822265625
1520271495,1373.8829345703125,low_flow,1373.8829345703125
1520271497,1479.8018798828125,mid_flow,1479.8018798828125
1520271500,1576.6839599609375,mid_flow,1576.6839599609375
1520271507,0.0,low_flow,0.0
1520271508,2988.447265625,high_flow,2988.447265625
1520271516,2903.01123046875,high_flow,2903.01123046875
1520271529,2589.476806640625,mid_flow,2589.476806640625
1520271530,1371.879150390625,low_flow,1371.879150390625
1520271531,1624.0660400390625,mid_flow,1624.0660400390625
1520271537,1438.9208984375,mid_flow,1438.9208984375
1520271546,1360.6436767578125,low_flow,1360.6436767578125
1520271547,1499.9991455078125,mid_flow,1499.9991455078125
1520271554,2905.449951171875,high_flow,2905.449951171875
1520271556,1424.339111328125,mid_flow,1424.339111328125
1520271561,2562.694091796875,mid_flow,2562.694091796875
1520271564,1289.33935546875,low_flow,1289.33935546875
1520271568,1819.1942138671875,mid_flow,1819.1942138671875
1520271700,2970.928466796875,high_flow,2970.928466796875
1520271716,743.8814086914062,low_flow,743.8814086914062
1520271743,2291.622314453125,mid_flow,2291.622314453125
1520271767,917.7994995117188,low_flow,917.7994995117188
1520271769,1497.5340576171875,mid_flow,1497.5340576171875
1520271774,2818.349609375,high_flow,2818.349609375
1520271779,1955.794921875,mid_flow,1955.794921875
1520271826,1345.2015380859375,low_flow,1345.2015380859375
1520271827,1360.6436767578125,low_flow,1360.6436767578125
1520271828,1411.6719970703125,mid_flow,1411.6719970703125
1520271833,0.0,low_flow,0.0
1520271834,1388.4283447265625,mid_flow,1388.4283447265625
1520271835,0.0,low_flow,0.0
