scenario,time_slot_within_day,missing_count,missing_ratio_within_scenario
ntb_r05_mix_s42,41,128369,0.010430841729249902
ntb_r05_mix_s42,42,128762,0.010462775613595774
ntb_r05_mix_s42,43,128574,0.010447499353399784
ntb_r05_mix_s42,44,128600,0.01044961202768221
ntb_r05_mix_s42,45,128743,0.010461231736235541
ntb_r05_mix_s42,46,128656,0.010454162403059738
ntb_r05_mix_s42,47,128563,0.010446605529664912
ntb_r05_mix_s42,48,128609,0.01045034333801074
ntb_r05_mix_s42,49,128176,0.010415159185538063
ntb_r05_mix_s42,50,128021,0.010402564396546687
ntb_r05_mix_s42,51,128075,0.010406952258517876
ntb_r05_mix_s42,52,128238,0.010420197101134612
ntb_r05_mix_s42,53,128251,0.010421253438275824
ntb_r05_mix_s42,54,128218,0.01041857196707121
ntb_r05_mix_s42,55,128327,0.010427428947716757
ntb_r05_mix_s42,56,128159,0.01041377782158417
ntb_r05_mix_s42,57,128217,0.010418490710368038
ntb_r05_mix_s42,58,128336,0.010428160258045287
ntb_r05_mix_s42,59,128309,0.010425966327059694
ntb_r05_mix_s42,60,128186,0.010415971752569763
ntb_r05_mix_s42,61,128300,0.010425235016731161
ntb_r05_mix_s42,62,128203,0.010417353116523656
ntb_r05_mix_s42,63,128207,0.010417678143336337
ntb_r05_mix_s42,64,128219,0.01041865322377438
ntb_r05_mix_s42,65,128523,0.010443355261538107
ntb_r05_mix_s42,66,128316,0.010426535123981884
ntb_r05_mix_s42,67,128508,0.010442136410990554
ntb_r05_mix_s42,68,128583,0.010448230663728316
ntb_r05_mix_s42,69,128633,0.010452293498886824
ntb_r05_mix_s42,70,128780,0.010464238234252837
ntb_r05_mix_s42,71,128707,0.010458306494921415
ntb_r05_mix_s42,72,128625,0.010451643445261463
ntb_r05_mix_s42,73,128505,0.010441892640881044
ntb_r05_mix_s42,74,128274,0.010423122342448738
ntb_r05_mix_s42,75,128250,0.010421172181572654
ntb_r05_mix_s42,76,128339,0.010428404028154798
ntb_r05_mix_s42,77,127996,0.010400532978967434
ntb_r05_mix_s42,78,128239,0.010420278357837782
ntb_r05_mix_s42,79,127931,0.010395251293261373
ntb_r05_mix_s42,80,127550,0.010364292489353544
ntb_r05_mix_s42,81,127766,0.010381843937238297
ntb_r05_mix_s42,82,127999,0.010400776749076943
ntb_r05_mix_s42,83,128303,0.010425478786840673
ntb_r05_mix_s42,84,128161,0.01041394033499051
ntb_r05_mix_s42,85,128204,0.010417434373226826
ntb_r05_mix_s42,86,128059,0.010405652151267153
ntb_r05_mix_s42,87,127988,0.010399882925342073
ntb_r05_mix_s42,88,127902,0.01039289484886944
ntb_r05_mix_s42,89,127934,0.010395495063370884
ntb_r05_mix_s42,90,127469,0.01035771069639676
ntb_r05_mix_s42,91,127179,0.010334146252477415
ntb_r05_mix_s42,92,127452,0.010356329332442868
ntb_r05_mix_s42,93,127517,0.010361611018148928
ntb_r05_mix_s42,94,127410,0.01035291655090972
ntb_r05_mix_s42,95,127343,0.01034747235179732
ntb_r10_mix_s42,0,253073,0.01028193882069059
ntb_r10_mix_s42,1,253241,0.010288764383756883
ntb_r10_mix_s42,2,253810,0.010311881915808792
ntb_r10_mix_s42,3,254349,0.01033378059731315
ntb_r10_mix_s42,4,254707,0.010348325547180608
ntb_r10_mix_s42,5,255040,0.01036185478825844
ntb_r10_mix_s42,6,254848,0.010354054144754104
ntb_r10_mix_s42,7,255396,0.010376318481422727
ntb_r10_mix_s42,8,255235,0.010369777316817529
ntb_r10_mix_s42,9,255216,0.010369005378137413
ntb_r10_mix_s42,10,255500,0.010380543829987574
ntb_r10_mix_s42,11,255148,0.010366242650229627
ntb_r10_mix_s42,12,255421,0.010377334190212353
ntb_r10_mix_s42,13,255669,0.010387410021405453
ntb_r10_mix_s42,14,255673,0.010387572534811793
ntb_r10_mix_s42,15,256133,0.01040626157654093
ntb_r10_mix_s42,16,256475,0.010420156472783026
ntb_r10_mix_s42,17,256591,0.010424869361566896
ntb_r10_mix_s42,18,256859,0.010435757759791697
ntb_r10_mix_s42,19,256961,0.010439901851653374
ntb_r10_mix_s42,20,257429,0.010458915920195192
ntb_r10_mix_s42,21,257710,0.0104703324869906
ntb_r10_mix_s42,22,257907,0.010478336272252859
ntb_r10_mix_s42,23,257280,0.010452862295809015
ntb_r10_mix_s42,24,257420,0.010458550265030927
ntb_r10_mix_s42,25,257150,0.010447580610102954
ntb_r10_mix_s42,26,256646,0.010427103920904075
ntb_r10_mix_s42,27,256372,0.010415971752569763
ntb_r10_mix_s42,28,256505,0.01042137532333058
ntb_r10_mix_s42,29,256738,0.010430841729249902
ntb_r10_mix_s42,30,256517,0.0104218628635496
ntb_r10_mix_s42,31,255999,0.010400817377428529
ntb_r10_mix_s42,32,255984,0.010400207952154752
ntb_r10_mix_s42,33,255982,0.010400126695451583
ntb_r10_mix_s42,34,256293,0.010412762112794542
ntb_r10_mix_s42,35,256169,0.010407724197197992
ntb_r10_mix_s42,36,255929,0.010397973392817573
ntb_r10_mix_s42,37,256157,0.010407236656978971
ntb_r10_mix_s42,38,256435,0.010418531338719624
ntb_r10_mix_s42,39,256757,0.01043161366793002
ntb_r10_mix_s42,40,257005,0.010441689499123118
ntb_r10_mix_s42,41,257048,0.010443436518241277
ntb_r10_mix_s42,42,256945,0.010439251798028014
ntb_r10_mix_s42,43,257239,0.010451196533394026
ntb_r10_mix_s42,44,256864,0.010435960901549622
ntb_r10_mix_s42,45,256726,0.01043035418903088
ntb_r10_mix_s42,46,256878,0.010436529698471813
ntb_r10_mix_s42,47,256738,0.010430841729249902
ntb_r10_mix_s42,48,256800,0.010433360687048178
ntb_r10_mix_s42,49,256924,0.010438398602644727
ntb_r10_mix_s42,50,257086,0.01044498039560151
ntb_r10_mix_s42,51,257311,0.010454121774708152
ntb_r10_mix_s42,52,257248,0.010451562188558292
ntb_r10_mix_s42,53,257496,0.010461638019751392
ntb_r10_mix_s42,54,257385,0.010457128272725448
ntb_r10_mix_s42,55,257290,0.010453268579324866
ntb_r10_mix_s42,56,257260,0.010452049728777313
ntb_r10_mix_s42,57,256990,0.010441080073849342
ntb_r10_mix_s42,58,256881,0.010436651583526569
ntb_r10_mix_s42,59,256634,0.010426616380685054
ntb_r10_mix_s42,60,256490,0.010420765898056803
ntb_r10_mix_s42,61,256708,0.01042962287870235
ntb_r10_mix_s42,62,256804,0.010433523200454518
ntb_r10_mix_s42,63,256797,0.010433238801993422
ntb_r10_mix_s42,64,256801,0.010433401315399762
ntb_r10_mix_s42,65,256735,0.010430719844195148
ntb_r10_mix_s42,66,257032,0.010442786464615916
ntb_r10_mix_s42,67,257192,0.010449287000869528
ntb_r10_mix_s42,68,257257,0.010451927843722559
ntb_r10_mix_s42,69,257111,0.010445996104391137
ntb_r10_mix_s42,70,257277,0.010452740410754259
ntb_r10_mix_s42,71,257144,0.010447336839993444
ntb_r10_mix_s42,72,257344,0.01045546251031046
ntb_r10_mix_s42,73,257155,0.01044778375186088
ntb_r10_mix_s42,74,257187,0.010449083859111603
ntb_r10_mix_s42,75,257535,0.01046322252546321
ntb_r10_mix_s42,76,257660,0.010468301069411344
ntb_r10_mix_s42,77,257701,0.010469966831826332
ntb_r10_mix_s42,78,257679,0.01046907300809146
ntb_r10_mix_s42,79,257544,0.010463588180627476
ntb_r10_mix_s42,80,257649,0.010467854157543909
ntb_r10_mix_s42,81,257344,0.01045546251031046
ntb_r10_mix_s42,82,256856,0.010435635874736941
ntb_r10_mix_s42,83,256630,0.010426453867278715
ntb_r10_mix_s42,84,256563,0.010423731767722514
ntb_r10_mix_s42,85,256418,0.010417840656742677
ntb_r10_mix_s42,86,256042,0.010402564396546687
ntb_r10_mix_s42,87,255419,0.010377252933509183
ntb_r10_mix_s42,88,255626,0.010385663002287295
ntb_r10_mix_s42,89,255653,0.010386759967780093
ntb_r10_mix_s42,90,255367,0.01037514025922676
ntb_r10_mix_s42,91,255120,0.010365105056385245
ntb_r10_mix_s42,92,254693,0.010347756750258416
ntb_r10_mix_s42,93,254161,0.010326142467215155
ntb_r10_mix_s42,94,253743,0.010309159816252592
ntb_r10_mix_s42,95,253445,0.010297052567480239
ntb_r20_mix_s42,0,96392,0.0019581240727721233
ntb_r20_mix_s42,1,178305,0.003622119188269083
ntb_r20_mix_s42,2,246175,0.005000842327316349
ntb_r20_mix_s42,3,302927,0.0061537124553141444
ntb_r20_mix_s42,4,348690,0.007083350100992943
ntb_r20_mix_s42,5,388107,0.00788407398447351
ntb_r20_mix_s42,6,423335,0.008599701783830472
ntb_r20_mix_s42,7,453315,0.009208720786462518
ntb_r20_mix_s42,8,478089,0.009711984187770268
ntb_r20_mix_s42,9,497483,0.010105957321094015
ntb_r20_mix_s42,10,512366,0.010408293205556082
ntb_r20_mix_s42,11,524329,0.01065131169549895
ntb_r20_mix_s42,12,533806,0.010843829143395678
ntb_r20_mix_s42,13,541500,0.011000126415118525
ntb_r20_mix_s42,14,547415,0.011120284767372313
ntb_r20_mix_s42,15,552131,0.01121608642235606
ntb_r20_mix_s42,16,556272,0.011300207426021813
ntb_r20_mix_s42,17,559435,0.011364461165358877
ntb_r20_mix_s42,18,561736,0.011411204084807053
ntb_r20_mix_s42,19,562878,0.011434402874033398
ntb_r20_mix_s42,20,563030,0.011437490628816589
ntb_r20_mix_s42,21,563650,0.011450085418063817
ntb_r20_mix_s42,22,564086,0.011458942398889286
ntb_r20_mix_s42,23,564241,0.011462091096201093
ntb_r20_mix_s42,24,563919,0.011455549931463017
ntb_r20_mix_s42,25,564123,0.011459694023408878
ntb_r20_mix_s42,26,563290,0.011442772314629942
ntb_r20_mix_s42,27,563237,0.011441695663291066
ntb_r20_mix_s42,28,563035,0.011437592199697616
ntb_r20_mix_s42,29,563053,0.01143795785486931
ntb_r20_mix_s42,30,562594,0.01142863364799112
ntb_r20_mix_s42,31,562366,0.011424002015816333
ntb_r20_mix_s42,32,562701,0.011430807264845078
ntb_r20_mix_s42,33,562573,0.01142820705029081
ntb_r20_mix_s42,34,562506,0.011426846000485063
ntb_r20_mix_s42,35,562351,0.011423697303173256
ntb_r20_mix_s42,36,562049,0.011417562421959283
ntb_r20_mix_s42,37,562199,0.011420609548390064
ntb_r20_mix_s42,38,562016,0.011416892054144511
ntb_r20_mix_s42,39,562436,0.011425424008150697
ntb_r20_mix_s42,40,562676,0.011430299410439947
ntb_r20_mix_s42,41,562833,0.011433488736104164
ntb_r20_mix_s42,42,562983,0.011436535862534944
ntb_r20_mix_s42,43,562013,0.011416831111615896
ntb_r20_mix_s42,44,561902,0.011414576238057118
ntb_r20_mix_s42,45,562274,0.011422133111605455
ntb_r20_mix_s42,46,562050,0.011417582736135488
ntb_r20_mix_s42,47,562145,0.011419512582874982
ntb_r20_mix_s42,48,562351,0.011423697303173256
ntb_r20_mix_s42,49,562591,0.011428572705462504
ntb_r20_mix_s42,50,562535,0.011427435111595012
ntb_r20_mix_s42,51,562780,0.011432412084765288
ntb_r20_mix_s42,52,562811,0.01143304182422765
ntb_r20_mix_s42,53,562356,0.011423798874054281
ntb_r20_mix_s42,54,561872,0.011413966812770963
ntb_r20_mix_s42,55,562207,0.011420772061799705
ntb_r20_mix_s42,56,562007,0.011416709226558665
ntb_r20_mix_s42,57,561502,0.011406450567575036
ntb_r20_mix_s42,58,561975,0.011416059172920098
ntb_r20_mix_s42,59,561543,0.01140728344879945
ntb_r20_mix_s42,60,562097,0.011418537502417133
ntb_r20_mix_s42,61,561737,0.011411224398983259
ntb_r20_mix_s42,62,561323,0.011402814330034304
ntb_r20_mix_s42,63,561545,0.01140732407715186
ntb_r20_mix_s42,64,561329,0.011402936215091536
ntb_r20_mix_s42,65,560806,0.011392311900936213
ntb_r20_mix_s42,66,560842,0.0113930432112796
ntb_r20_mix_s42,67,561697,0.011410411831935051
ntb_r20_mix_s42,68,562205,0.011420731433447295
ntb_r20_mix_s42,69,562544,0.011427617939180859
ntb_r20_mix_s42,70,562375,0.01142418484340218
ntb_r20_mix_s42,71,562452,0.01142574903496998
ntb_r20_mix_s42,72,563489,0.011446814835694779
ntb_r20_mix_s42,73,563350,0.011443991165202255
ntb_r20_mix_s42,74,563529,0.011447627402742987
ntb_r20_mix_s42,75,563083,0.011438567280155465
ntb_r20_mix_s42,76,562189,0.011420406406628012
ntb_r20_mix_s42,77,560524,0.011386583303246345
ntb_r20_mix_s42,78,558671,0.0113489411347381
ntb_r20_mix_s42,79,556244,0.011299638629088069
ntb_r20_mix_s42,80,551921,0.011211820445352967
ntb_r20_mix_s42,81,547339,0.011118740889980718
ntb_r20_mix_s42,82,541056,0.010991106920883413
ntb_r20_mix_s42,83,533200,0.010831518752615323
ntb_r20_mix_s42,84,524045,0.01064554246945667
ntb_r20_mix_s42,85,512932,0.010419791029288228
ntb_r20_mix_s42,86,497387,0.010104007160178315
ntb_r20_mix_s42,87,477735,0.009704792969393626
ntb_r20_mix_s42,88,453504,0.009212560165765302
ntb_r20_mix_s42,89,423579,0.008604658442824542
ntb_r20_mix_s42,90,389271,0.007907719685576369
ntb_r20_mix_s42,91,349363,0.007097021541579046
ntb_r20_mix_s42,92,303828,0.0061720155280750345
ntb_r20_mix_s42,93,246548,0.00500841951504089
ntb_r20_mix_s42,94,177570,0.0036071882687582577
ntb_r20_mix_s42,95,95851,0.0019471341034451076
ntb_r30_mix_s42,0,145970,0.0019768401870632257
ntb_r30_mix_s42,1,269995,0.003656483978256735
ntb_r30_mix_s42,2,374147,0.0050669920221219755
ntb_r30_mix_s42,3,459329,0.006220593452651671
ntb_r30_mix_s42,4,528118,0.007152188024330045
ntb_r30_mix_s42,5,587502,0.007956412712064254
ntb_r30_mix_s42,6,638237,0.008643505860592395
ntb_r30_mix_s42,7,681566,0.009230301150482527
ntb_r30_mix_s42,8,717677,0.009719344625135129
ntb_r30_mix_s42,9,747323,0.010120834000936158
ntb_r30_mix_s42,10,769850,0.010425912297120123
ntb_r30_mix_s42,11,787576,0.010665971687103563
ntb_r30_mix_s42,12,799772,0.0108311394813176
ntb_r30_mix_s42,13,810353,0.010974435679298802
ntb_r30_mix_s42,14,819360,0.011096415535193017
ntb_r30_mix_s42,15,827531,0.011207073623625528
ntb_r30_mix_s42,16,834058,0.011295467375087895
ntb_r30_mix_s42,17,838763,0.011359186174020089
ntb_r30_mix_s42,18,843058,0.011417352431493792
ntb_r30_mix_s42,19,845930,0.01145624730727132
ntb_r30_mix_s42,20,847537,0.011478010561231796
ntb_r30_mix_s42,21,848755,0.011494505672198728
ntb_r30_mix_s42,22,848364,0.011489210443637092
ntb_r30_mix_s42,23,847788,0.011481409800027115
ntb_r30_mix_s42,24,846135,0.011459023578000565
ntb_r30_mix_s42,25,845292,0.011447607011050546
ntb_r30_mix_s42,26,844423,0.011435838331715355
ntb_r30_mix_s42,27,843356,0.011421388181139233
ntb_r30_mix_s42,28,843525,0.011423676911642854
ntb_r30_mix_s42,29,842774,0.011413506280824985
ntb_r30_mix_s42,30,842351,0.011407777683173907
ntb_r30_mix_s42,31,842457,0.011409213218282688
ntb_r30_mix_s42,32,841977,0.01140271268194104
ntb_r30_mix_s42,33,842309,0.011407208886244012
ntb_r30_mix_s42,34,841295,0.011393476503222281
ntb_r30_mix_s42,35,841441,0.011395453749692867
ntb_r30_mix_s42,36,841946,0.011402292855635642
ntb_r30_mix_s42,37,841984,0.011402807481429356
ntb_r30_mix_s42,38,841897,0.011401629259217432
ntb_r30_mix_s42,39,841288,0.011393381703733966
ntb_r30_mix_s42,40,841093,0.011390740860845171
ntb_r30_mix_s42,41,841410,0.011395033923387468
ntb_r30_mix_s42,42,841359,0.011394343241401168
ntb_r30_mix_s42,43,842149,0.011405042040796797
ntb_r30_mix_s42,44,841927,0.011402035542738786
ntb_r30_mix_s42,45,840970,0.011389075098407624
ntb_r30_mix_s42,46,840617,0.011384294495639704
ntb_r30_mix_s42,47,841509,0.011396374659007934
ntb_r30_mix_s42,48,840973,0.01138911572675976
ntb_r30_mix_s42,49,841059,0.011390280406187638
ntb_r30_mix_s42,50,841296,0.011393490046006326
ntb_r30_mix_s42,51,840831,0.011387192651425355
ntb_r30_mix_s42,52,840579,0.01138377986984599
ntb_r30_mix_s42,53,841357,0.011394316155833079
ntb_r30_mix_s42,54,841692,0.011398852988488186
ntb_r30_mix_s42,55,841613,0.011397783108548623
ntb_r30_mix_s42,56,841678,0.011398663389511555
ntb_r30_mix_s42,57,842109,0.011404500329434993
ntb_r30_mix_s42,58,842409,0.011408563164648524
ntb_r30_mix_s42,59,843054,0.011417298260357613
ntb_r30_mix_s42,60,842901,0.011415226214398713
ntb_r30_mix_s42,61,842887,0.011415036615422081
ntb_r30_mix_s42,62,843079,0.01141763682995874
ntb_r30_mix_s42,63,843140,0.011418462939785491
ntb_r30_mix_s42,64,842849,0.011414521989628367
ntb_r30_mix_s42,65,841821,0.011400600007630005
ntb_r30_mix_s42,66,842899,0.011415199128830622
ntb_r30_mix_s42,67,843165,0.011418801509386619
ntb_r30_mix_s42,68,843895,0.011428687741739541
ntb_r30_mix_s42,69,844000,0.011430109734064277
ntb_r30_mix_s42,70,844718,0.011439833453008658
ntb_r30_mix_s42,71,846068,0.011458116211469544
ntb_r30_mix_s42,72,847054,0.011471469396538012
ntb_r30_mix_s42,73,847686,0.011480028436054515
ntb_r30_mix_s42,74,847796,0.011481518142299476
ntb_r30_mix_s42,75,846070,0.011458143297037635
ntb_r30_mix_s42,76,844218,0.01143306206098611
ntb_r30_mix_s42,77,841713,0.011399137386953133
ntb_r30_mix_s42,78,838757,0.011359104917315819
ntb_r30_mix_s42,79,832933,0.011280231743037158
ntb_r30_mix_s42,80,826267,0.011189955544592522
ntb_r30_mix_s42,81,818369,0.011082994636204322
ntb_r30_mix_s42,82,808607,0.010950789978356058
ntb_r30_mix_s42,83,796560,0.01078764005896474
ntb_r30_mix_s42,84,783914,0.010616378011930407
ntb_r30_mix_s42,85,766474,0.010380191858183866
ntb_r30_mix_s42,86,744572,0.01008357780202809
ntb_r30_mix_s42,87,715547,0.009690498495119066
ntb_r30_mix_s42,88,680913,0.009221457712501078
ntb_r30_mix_s42,89,637240,0.008630003704899431
ntb_r30_mix_s42,90,586379,0.007941204165581608
ntb_r30_mix_s42,91,527367,0.007142017393512175
ntb_r30_mix_s42,92,458829,0.0062138220606291214
ntb_r30_mix_s42,93,373306,0.005055602540740047
ntb_r30_mix_s42,94,269685,0.003652285715202754
ntb_r30_mix_s42,95,145690,0.001973048207530598
