节点ID,node_flow_reference,flow_group,node_history_q95
1520266421,2963.960693359375,high_flow,2963.960693359375
1520266422,1327.874267578125,low_flow,1327.874267578125
1520266425,0.0,low_flow,0.0
1520266431,0.0,low_flow,0.0
1520266433,1781.274169921875,mid_flow,1781.274169921875
1520266458,2238.4765625,mid_flow,2238.4765625
1520266472,0.0,low_flow,0.0
1520266493,2962.35302734375,high_flow,2962.35302734375
1520267116,1443.77734375,low_flow,1443.77734375
1520267136,1442.5938720703125,low_flow,1442.5938720703125
1520267145,1432.914306640625,low_flow,1432.914306640625
1520267174,2691.551025390625,mid_flow,2691.551025390625
1520267187,1497.20068359375,mid_flow,1497.20068359375
1520267190,1445.7747802734375,low_flow,1445.7747802734375
1520267193,1384.3768310546875,low_flow,1384.3768310546875
1520267213,1345.801025390625,low_flow,1345.801025390625
1520267235,1284.3502197265625,low_flow,1284.3502197265625
1520267249,1498.9705810546875,mid_flow,1498.9705810546875
1520267251,2767.457275390625,mid_flow,2767.457275390625
1520267254,1499.91357421875,mid_flow,1499.91357421875
1520267259,1499.969482421875,mid_flow,1499.969482421875
1520267262,1475.2098388671875,low_flow,1475.2098388671875
1520267290,1403.5517578125,low_flow,1403.5517578125
1520267299,2164.20361328125,mid_flow,2164.20361328125
1520267307,2974.828125,high_flow,2974.828125
1520267320,1337.3382568359375,low_flow,1337.3382568359375
1520268161,2918.156005859375,mid_flow,2918.156005859375
1520268163,1420.9815673828125,low_flow,1420.9815673828125
1520268186,3679.78466796875,high_flow,3679.78466796875
1520269384,1304.42919921875,low_flow,1304.42919921875
1520269434,1421.681884765625,low_flow,1421.681884765625
1520269486,1446.58837890625,low_flow,1446.58837890625
1520269637,1288.6722412109375,low_flow,1288.6722412109375
1520269671,3809.97412109375,high_flow,3809.97412109375
1520269684,2959.889892578125,high_flow,2959.889892578125
1520269698,2999.68359375,high_flow,2999.68359375
1520269738,3916.365234375,high_flow,3916.365234375
1520270740,3679.78466796875,high_flow,3679.78466796875
1520270750,2918.156005859375,mid_flow,2918.156005859375
1520271133,2801.330322265625,mid_flow,2801.330322265625
1520271140,4272.82421875,high_flow,4272.82421875
1520271142,2873.5322265625,mid_flow,2873.5322265625
1520271148,1493.8096923828125,mid_flow,1493.8096923828125
1520271150,0.0,low_flow,0.0
1520271168,1781.274169921875,mid_flow,1781.274169921875
1520271191,2960.317138671875,high_flow,2960.317138671875
1520271192,2084.00439453125,mid_flow,2084.00439453125
1520271196,1340.7430419921875,low_flow,1340.7430419921875
1520271205,1446.00830078125,low_flow,1446.00830078125
1520271209,2000.3226318359375,mid_flow,2000.3226318359375
1520271212,2999.991455078125,high_flow,2999.991455078125
1520271217,1283.4000244140625,low_flow,1283.4000244140625
1520271218,837.9716186523438,low_flow,837.9716186523438
1520271223,1200.8514404296875,low_flow,1200.8514404296875
1520271224,1384.920166015625,low_flow,1384.920166015625
1520271250,1388.4283447265625,low_flow,1388.4283447265625
1520271269,0.0,low_flow,0.0
1520271272,2778.754638671875,mid_flow,2778.754638671875
1520271273,1403.3536376953125,low_flow,1403.3536376953125
1520271274,2964.31298828125,high_flow,2964.31298828125
1520271275,2880.7646484375,mid_flow,2880.7646484375
1520271278,1322.70654296875,low_flow,1322.70654296875
1520271284,1345.2015380859375,low_flow,1345.2015380859375
1520271286,3668.823974609375,high_flow,3668.823974609375
1520271303,301.80035400390625,low_flow,301.80035400390625
1520271304,1447.5888671875,low_flow,1447.5888671875
1520271311,294.235107421875,low_flow,294.235107421875
1520271318,1486.0787353515625,low_flow,1486.0787353515625
1520271319,1411.6719970703125,low_flow,1411.6719970703125
1520271320,1393.8802490234375,low_flow,1393.8802490234375
1520271321,1445.380615234375,low_flow,1445.380615234375
1520271324,2681.64599609375,mid_flow,2681.64599609375
1520271329,1109.8897705078125,low_flow,1109.8897705078125
1520271338,1151.90625,low_flow,1151.90625
1520271343,1365.1171875,low_flow,1365.1171875
1520271344,2729.5732421875,mid_flow,2729.5732421875
1520271346,1488.9681396484375,mid_flow,1488.9681396484375
1520271347,2164.1123046875,mid_flow,2164.1123046875
1520271348,1341.1990966796875,low_flow,1341.1990966796875
1520271355,2992.275146484375,high_flow,2992.275146484375
1520271358,1175.4061279296875,low_flow,1175.4061279296875
1520271359,1432.91552734375,low_flow,1432.91552734375
1520271382,2949.651611328125,high_flow,2949.651611328125
1520271383,1354.927001953125,low_flow,1354.927001953125
1520271384,1720.3946533203125,mid_flow,1720.3946533203125
1520271385,2805.361083984375,mid_flow,2805.361083984375
1520271386,2994.919189453125,high_flow,2994.919189453125
1520271391,1721.272705078125,mid_flow,1721.272705078125
1520271392,1464.1435546875,low_flow,1464.1435546875
1520271394,2204.339599609375,mid_flow,2204.339599609375
1520271405,2592.59716796875,mid_flow,2592.59716796875
1520271408,3856.851318359375,high_flow,3856.851318359375
1520271414,1497.199462890625,mid_flow,1497.199462890625
1520271415,1357.5914306640625,low_flow,1357.5914306640625
1520271420,1705.5369873046875,mid_flow,1705.5369873046875
1520271431,1462.369140625,low_flow,1462.369140625
1520271435,2992.538818359375,high_flow,2992.538818359375
1520271436,1870.647216796875,mid_flow,1870.647216796875
1520271437,2847.77783203125,mid_flow,2847.77783203125
1520271444,2851.115234375,mid_flow,2851.115234375
1520271446,2723.576171875,mid_flow,2723.576171875
1520271448,3420.02685546875,high_flow,3420.02685546875
1520271452,713.0232543945312,low_flow,713.0232543945312
1520271456,1239.314697265625,low_flow,1239.314697265625
1520271488,0.0,low_flow,0.0
1520271491,2999.643798828125,high_flow,2999.643798828125
1520271493,1370.642822265625,low_flow,1370.642822265625
1520271495,1373.8829345703125,low_flow,1373.8829345703125
1520271497,1479.8018798828125,low_flow,1479.8018798828125
1520271500,1576.6839599609375,mid_flow,1576.6839599609375
1520271507,0.0,low_flow,0.0
1520271508,2988.447265625,high_flow,2988.447265625
1520271516,2903.01123046875,mid_flow,2903.01123046875
1520271529,2589.476806640625,mid_flow,2589.476806640625
1520271530,1371.879150390625,low_flow,1371.879150390625
1520271531,1624.0660400390625,mid_flow,1624.0660400390625
1520271537,1438.9208984375,low_flow,1438.9208984375
1520271546,1360.6436767578125,low_flow,1360.6436767578125
1520271547,1499.9991455078125,mid_flow,1499.9991455078125
1520271554,2905.449951171875,mid_flow,2905.449951171875
1520271556,1424.339111328125,low_flow,1424.339111328125
1520271561,2562.694091796875,mid_flow,2562.694091796875
1520271564,1289.33935546875,low_flow,1289.33935546875
1520271568,1819.1942138671875,mid_flow,1819.1942138671875
1520271700,2970.928466796875,high_flow,2970.928466796875
1520271716,743.8814086914062,low_flow,743.8814086914062
1520271743,2291.622314453125,mid_flow,2291.622314453125
1520271767,917.7994995117188,low_flow,917.7994995117188
1520271769,1497.5340576171875,mid_flow,1497.5340576171875
1520271774,2818.349609375,mid_flow,2818.349609375
1520271779,1955.794921875,mid_flow,1955.794921875
1520271826,1345.2015380859375,low_flow,1345.2015380859375
1520271827,1360.6436767578125,low_flow,1360.6436767578125
1520271828,1411.6719970703125,low_flow,1411.6719970703125
1520271833,0.0,low_flow,0.0
1520271834,1388.4283447265625,low_flow,1388.4283447265625
1520271835,0.0,low_flow,0.0
1520271838,2801.330322265625,mid_flow,2801.330322265625
1520271839,1373.6104736328125,low_flow,1373.6104736328125
1520271840,4272.353515625,high_flow,4272.353515625
1520271841,1499.2880859375,mid_flow,1499.2880859375
1520271843,294.235107421875,low_flow,294.235107421875
1520271844,2977.048095703125,high_flow,2977.048095703125
1520271848,3668.823974609375,high_flow,3668.823974609375
1520271849,1721.272705078125,mid_flow,1721.272705078125
1520271851,1897.0079345703125,mid_flow,1897.0079345703125
1520271854,2846.970703125,mid_flow,2846.970703125
1520271860,1483.830810546875,low_flow,1483.830810546875
1520271870,2734.939208984375,mid_flow,2734.939208984375
1520271882,2970.928466796875,high_flow,2970.928466796875
1520271884,2214.2470703125,mid_flow,2214.2470703125
1520271885,1918.88330078125,mid_flow,1918.88330078125
1520271912,1499.9393310546875,mid_flow,1499.9393310546875
1520271916,1429.9490966796875,low_flow,1429.9490966796875
1520271917,1286.006591796875,low_flow,1286.006591796875
1520271920,687.9783325195312,low_flow,687.9783325195312
1520271923,1013.7376708984375,low_flow,1013.7376708984375
1520271924,2994.919189453125,high_flow,2994.919189453125
1520271939,2176.1171875,mid_flow,2176.1171875
1520271941,1982.1898193359375,mid_flow,1982.1898193359375
1520271944,1410.12109375,low_flow,1410.12109375
1520271948,2723.576171875,mid_flow,2723.576171875
1520271949,2592.59716796875,mid_flow,2592.59716796875
1520271952,1389.6248779296875,low_flow,1389.6248779296875
1520271953,1141.8865966796875,low_flow,1141.8865966796875
1520271958,1191.6336669921875,low_flow,1191.6336669921875
1520271960,1466.20703125,low_flow,1466.20703125
1520271961,1498.8994140625,mid_flow,1498.8994140625
1520271975,2661.3232421875,mid_flow,2661.3232421875
1520272001,1349.598388671875,low_flow,1349.598388671875
1520272012,3856.851318359375,high_flow,3856.851318359375
1520272013,2681.64599609375,mid_flow,2681.64599609375
1520272017,2949.651611328125,high_flow,2949.651611328125
1520272023,1373.8343505859375,low_flow,1373.8343505859375
1520272024,3420.02685546875,high_flow,3420.02685546875
1520272025,2873.5322265625,mid_flow,2873.5322265625
1520272026,2729.5732421875,mid_flow,2729.5732421875
1520272027,1477.7646484375,low_flow,1477.7646484375
1520272028,1393.576904296875,low_flow,1393.576904296875
1520272029,1493.83642578125,mid_flow,1493.83642578125
1520272031,1394.50390625,low_flow,1394.50390625
1520272032,2851.115234375,mid_flow,2851.115234375
1520272034,2204.339599609375,mid_flow,2204.339599609375
1520272040,3919.3955078125,high_flow,3919.3955078125
1520272049,2344.70068359375,mid_flow,2344.70068359375
1520272051,4107.208984375,high_flow,4107.208984375
1520272061,2709.6962890625,mid_flow,2709.6962890625
1520272064,2810.900390625,mid_flow,2810.900390625
1520272072,1572.990966796875,mid_flow,1572.990966796875
1520272075,1378.481201171875,low_flow,1378.481201171875
1520272100,2864.804931640625,mid_flow,2864.804931640625
1520272112,1198.8489990234375,low_flow,1198.8489990234375
1520272113,1494.2142333984375,mid_flow,1494.2142333984375
1520272119,1492.401611328125,mid_flow,1492.401611328125
1520272122,1910.6273193359375,mid_flow,1910.6273193359375
1520272126,2999.643798828125,high_flow,2999.643798828125
1520272129,1513.53369140625,mid_flow,1513.53369140625
1520272130,925.0404663085938,low_flow,925.0404663085938
1520272136,1432.91552734375,low_flow,1432.91552734375
1520272138,1341.1990966796875,low_flow,1341.1990966796875
1520272140,2953.61572265625,high_flow,2953.61572265625
1520272142,4272.82421875,high_flow,4272.82421875
1520272143,1499.8251953125,mid_flow,1499.8251953125
1520272151,2570.05029296875,mid_flow,2570.05029296875
1520272152,2847.77783203125,mid_flow,2847.77783203125
1520272154,1185.4986572265625,low_flow,1185.4986572265625
1520272161,1399.219482421875,low_flow,1399.219482421875
1520272163,1577.034912109375,mid_flow,1577.034912109375
1520272173,1369.6927490234375,low_flow,1369.6927490234375
1520272174,2754.947265625,mid_flow,2754.947265625
1520272175,2754.947265625,mid_flow,2754.947265625
1520272180,2818.349609375,mid_flow,2818.349609375
1520272209,1499.1881103515625,mid_flow,1499.1881103515625
1520274170,1488.86572265625,mid_flow,1488.86572265625
1520274180,1321.9918212890625,low_flow,1321.9918212890625
1520274206,7150.912109375,high_flow,7150.912109375
1520274216,2982.341796875,high_flow,2982.341796875
1520274225,2125.251953125,mid_flow,2125.251953125
1520274251,2823.779541015625,mid_flow,2823.779541015625
1520274273,1489.3653564453125,mid_flow,1489.3653564453125
1520274279,1489.3653564453125,mid_flow,1489.3653564453125
1520274282,3268.3076171875,high_flow,3268.3076171875
1520274308,2949.53076171875,high_flow,2949.53076171875
1520274310,2972.40673828125,high_flow,2972.40673828125
1520274318,1486.21923828125,low_flow,1486.21923828125
1520274322,1486.786376953125,mid_flow,1486.786376953125
1520274323,1486.21923828125,low_flow,1486.21923828125
1520274324,1486.786376953125,mid_flow,1486.786376953125
1520274340,1244.428955078125,low_flow,1244.428955078125
1520274343,5122.2470703125,high_flow,5122.2470703125
1520274345,4177.802734375,high_flow,4177.802734375
1520274366,1459.982177734375,low_flow,1459.982177734375
1520274387,5182.39208984375,high_flow,5182.39208984375
1520274397,1408.323974609375,low_flow,1408.323974609375
1520274432,1492.2579345703125,mid_flow,1492.2579345703125
1520274439,1405.158447265625,low_flow,1405.158447265625
1520274446,1273.1414794921875,low_flow,1273.1414794921875
1520274448,1391.32373046875,low_flow,1391.32373046875
1520274464,1493.914306640625,mid_flow,1493.914306640625
1520274796,4111.888671875,high_flow,4111.888671875
1520274834,1982.36181640625,mid_flow,1982.36181640625
1520274856,902.0723266601562,low_flow,902.0723266601562
1520274861,3295.7939453125,high_flow,3295.7939453125
1520274892,1876.377197265625,mid_flow,1876.377197265625
1520274908,0.0,low_flow,0.0
1520275256,2131.318115234375,mid_flow,2131.318115234375
1520275536,699.5443725585938,low_flow,699.5443725585938
1520275548,1485.72509765625,low_flow,1485.72509765625
1520275557,1306.765869140625,low_flow,1306.765869140625
1520275573,2511.109375,mid_flow,2511.109375
1520275588,4143.9462890625,high_flow,4143.9462890625
1520275591,1499.1187744140625,mid_flow,1499.1187744140625
1520275592,4599.494140625,high_flow,4599.494140625
1520275594,7045.60986328125,high_flow,7045.60986328125
1520275600,2982.341796875,high_flow,2982.341796875
1520275617,2823.779541015625,mid_flow,2823.779541015625
1520275636,1493.9293212890625,mid_flow,1493.9293212890625
1520275643,4909.8037109375,high_flow,4909.8037109375
1520275644,4331.12451171875,high_flow,4331.12451171875
1520275647,2191.99658203125,mid_flow,2191.99658203125
1520275653,2982.341796875,high_flow,2982.341796875
1520275680,1492.8663330078125,mid_flow,1492.8663330078125
1520275692,3701.920166015625,high_flow,3701.920166015625
1520275719,2207.7333984375,mid_flow,2207.7333984375
1520275725,2949.53076171875,high_flow,2949.53076171875
1520275730,2983.860595703125,high_flow,2983.860595703125
1520275797,1423.516357421875,low_flow,1423.516357421875
1520275831,1486.61181640625,mid_flow,1486.61181640625
1520275843,1489.4857177734375,mid_flow,1489.4857177734375
1520275851,1474.16259765625,low_flow,1474.16259765625
1520275853,2108.77880859375,mid_flow,2108.77880859375
1520275870,1499.987548828125,mid_flow,1499.987548828125
1520275914,1224.9822998046875,low_flow,1224.9822998046875
1520276290,1967.7314453125,mid_flow,1967.7314453125
1520276301,2212.259765625,mid_flow,2212.259765625
1520276354,2915.17578125,mid_flow,2915.17578125
1520276387,2603.9345703125,mid_flow,2603.9345703125
1520276404,3217.4609375,high_flow,3217.4609375
1520277020,1494.24267578125,mid_flow,1494.24267578125
1520277028,2061.62890625,mid_flow,2061.62890625
1520277066,1496.7130126953125,mid_flow,1496.7130126953125
1520277093,1483.552001953125,low_flow,1483.552001953125
1520277145,3701.920166015625,high_flow,3701.920166015625
1520277153,3268.3076171875,high_flow,3268.3076171875
1520277180,3731.720947265625,high_flow,3731.720947265625
1520277203,1486.21923828125,low_flow,1486.21923828125
1520277205,1486.786376953125,mid_flow,1486.786376953125
1520277232,1459.982177734375,low_flow,1459.982177734375
1520277242,4177.802734375,high_flow,4177.802734375
1520277273,1494.56005859375,mid_flow,1494.56005859375
1520277297,1396.31591796875,low_flow,1396.31591796875
1520277310,2112.44287109375,mid_flow,2112.44287109375
1520277719,1262.0079345703125,low_flow,1262.0079345703125
1520277757,2255.180908203125,mid_flow,2255.180908203125
1520277759,4247.02978515625,high_flow,4247.02978515625
1520277763,2276.765625,mid_flow,2276.765625
1520277764,1726.4415283203125,mid_flow,1726.4415283203125
1520277769,1876.377197265625,mid_flow,1876.377197265625
1520277794,2301.7529296875,mid_flow,2301.7529296875
1520277805,1780.391845703125,mid_flow,1780.391845703125
1520278398,1492.341552734375,mid_flow,1492.341552734375
1520278404,4165.8291015625,high_flow,4165.8291015625
1520278409,1494.70703125,mid_flow,1494.70703125
1520278441,2796.98583984375,mid_flow,2796.98583984375
1520278462,6736.70703125,high_flow,6736.70703125
1520278467,1397.0299072265625,low_flow,1397.0299072265625
1520278487,4162.8388671875,high_flow,4162.8388671875
1520278490,4331.12451171875,high_flow,4331.12451171875
1520278491,2954.44677734375,high_flow,2954.44677734375
1520278514,1458.2230224609375,low_flow,1458.2230224609375
1520278526,1470.91455078125,low_flow,1470.91455078125
1520278537,1494.8687744140625,mid_flow,1494.8687744140625
1520278541,6071.51416015625,high_flow,6071.51416015625
1520278542,1486.21923828125,low_flow,1486.21923828125
1520278578,1197.1700439453125,low_flow,1197.1700439453125
1520278590,1243.7227783203125,low_flow,1243.7227783203125
1520278605,1496.7821044921875,mid_flow,1496.7821044921875
1520278608,1496.7821044921875,mid_flow,1496.7821044921875
1520278615,1496.7821044921875,mid_flow,1496.7821044921875
1520278646,2929.510498046875,mid_flow,2929.510498046875
1520278657,1492.2579345703125,mid_flow,1492.2579345703125
1520278668,1485.4608154296875,low_flow,1485.4608154296875
1520278669,1391.32373046875,low_flow,1391.32373046875
1520279058,4117.48486328125,high_flow,4117.48486328125
1520279112,3219.806884765625,high_flow,3219.806884765625
1520279114,1425.61572265625,low_flow,1425.61572265625
1520279115,2911.06640625,mid_flow,2911.06640625
1520285117,1180.397216796875,low_flow,1180.397216796875
1520285153,1311.1087646484375,low_flow,1311.1087646484375
1520285157,2097.29443359375,mid_flow,2097.29443359375
1520285163,1499.162841796875,mid_flow,1499.162841796875
1520285184,1499.1881103515625,mid_flow,1499.1881103515625
1520285186,2701.1943359375,mid_flow,2701.1943359375
1520285189,2997.01123046875,high_flow,2997.01123046875
1520285190,1477.8330078125,low_flow,1477.8330078125
1520285192,2964.8837890625,high_flow,2964.8837890625
1520285209,1490.968017578125,mid_flow,1490.968017578125
1520285211,3744.87158203125,high_flow,3744.87158203125
1520285214,1491.04443359375,mid_flow,1491.04443359375
1520285244,3407.34619140625,high_flow,3407.34619140625
1520285253,1815.4324951171875,mid_flow,1815.4324951171875
1520285261,2996.339111328125,high_flow,2996.339111328125
1520285263,2645.048828125,mid_flow,2645.048828125
1520285265,2967.86083984375,high_flow,2967.86083984375
1520285267,2953.22802734375,high_flow,2953.22802734375
1520285268,2829.900634765625,mid_flow,2829.900634765625
1520285269,2958.986572265625,high_flow,2958.986572265625
1520285271,2958.986572265625,high_flow,2958.986572265625
1520285275,2820.6396484375,mid_flow,2820.6396484375
1520285277,2962.25732421875,high_flow,2962.25732421875
1520285278,1644.1590576171875,mid_flow,1644.1590576171875
1520285280,3036.408447265625,high_flow,3036.408447265625
1520285283,6113.07421875,high_flow,6113.07421875
1520285287,2457.081298828125,mid_flow,2457.081298828125
1520285288,3664.4150390625,high_flow,3664.4150390625
1520285292,2457.081298828125,mid_flow,2457.081298828125
1520285293,2137.01904296875,mid_flow,2137.01904296875
1520285294,3069.4697265625,high_flow,3069.4697265625
1520285296,5891.267578125,high_flow,5891.267578125
1520285297,5841.61865234375,high_flow,5841.61865234375
1520285301,2117.7314453125,mid_flow,2117.7314453125
1520285312,2936.433837890625,mid_flow,2936.433837890625
1520285372,1284.3851318359375,low_flow,1284.3851318359375
1520285496,2531.974365234375,mid_flow,2531.974365234375
1520285511,1456.3453369140625,low_flow,1456.3453369140625
1520285515,1041.785400390625,low_flow,1041.785400390625
1520285517,577.125,low_flow,577.125
1520285584,4363.5205078125,high_flow,4363.5205078125
1520285604,399.64312744140625,low_flow,399.64312744140625
1520285607,1435.416015625,low_flow,1435.416015625
1520285657,1340.388427734375,low_flow,1340.388427734375
1520285667,1340.388427734375,low_flow,1340.388427734375
1520285676,2511.92431640625,mid_flow,2511.92431640625
1520285685,2511.92431640625,mid_flow,2511.92431640625
1520285696,1497.162353515625,mid_flow,1497.162353515625
1520285698,1461.95849609375,low_flow,1461.95849609375
1520285720,2169.743408203125,mid_flow,2169.743408203125
1520285742,1489.957763671875,mid_flow,1489.957763671875
1520285761,1665.044189453125,mid_flow,1665.044189453125
1520285769,1430.3988037109375,low_flow,1430.3988037109375
1520285771,1437.208251953125,low_flow,1437.208251953125
1520285776,1363.678955078125,low_flow,1363.678955078125
1520285788,1145.0244140625,low_flow,1145.0244140625
1520285789,583.2633056640625,low_flow,583.2633056640625
1520285798,1971.41650390625,mid_flow,1971.41650390625
1520285800,1498.38525390625,mid_flow,1498.38525390625
1520285802,3992.8046875,high_flow,3992.8046875
1520285803,3957.325927734375,high_flow,3957.325927734375
1520285804,1941.7384033203125,mid_flow,1941.7384033203125
1520285806,2633.95361328125,mid_flow,2633.95361328125
1520285809,1476.355712890625,low_flow,1476.355712890625
1520285810,2682.963623046875,mid_flow,2682.963623046875
1520285813,4446.1396484375,high_flow,4446.1396484375
1520285817,2101.9501953125,mid_flow,2101.9501953125
1520285820,4246.1669921875,high_flow,4246.1669921875
1520285821,3774.5810546875,high_flow,3774.5810546875
1520285822,4117.63623046875,high_flow,4117.63623046875
1520285826,889.8644409179688,low_flow,889.8644409179688
1520285827,1499.8104248046875,mid_flow,1499.8104248046875
1520285831,889.8644409179688,low_flow,889.8644409179688
1520285833,889.8644409179688,low_flow,889.8644409179688
1520285835,1301.298828125,low_flow,1301.298828125
1520285840,2186.284423828125,mid_flow,2186.284423828125
1520285841,1976.310546875,mid_flow,1976.310546875
1520285843,1947.2396240234375,mid_flow,1947.2396240234375
1520285847,5658.580078125,high_flow,5658.580078125
1520285848,1329.4072265625,low_flow,1329.4072265625
1520285851,1424.9677734375,low_flow,1424.9677734375
1520285852,5251.76025390625,high_flow,5251.76025390625
1520285857,2845.615234375,mid_flow,2845.615234375
1520285863,3596.897216796875,high_flow,3596.897216796875
1520285866,2971.54248046875,high_flow,2971.54248046875
1520285868,6761.771484375,high_flow,6761.771484375
1520285869,1494.03759765625,mid_flow,1494.03759765625
1520285870,1493.18798828125,mid_flow,1493.18798828125
1520285871,7214.50244140625,high_flow,7214.50244140625
1520285897,2956.000244140625,high_flow,2956.000244140625
1520285901,2981.481689453125,high_flow,2981.481689453125
1520285902,1976.5594482421875,mid_flow,1976.5594482421875
1520285907,2561.994140625,mid_flow,2561.994140625
1520285908,3202.49267578125,high_flow,3202.49267578125
1520285909,2821.3251953125,mid_flow,2821.3251953125
1520285910,5211.37451171875,high_flow,5211.37451171875
1520285914,1368.7686767578125,low_flow,1368.7686767578125
1520285915,1478.0001220703125,low_flow,1478.0001220703125
1520285916,1476.6744384765625,low_flow,1476.6744384765625
1520285929,2033.041748046875,mid_flow,2033.041748046875
1520285930,1497.9266357421875,mid_flow,1497.9266357421875
1520285932,2987.793701171875,high_flow,2987.793701171875
1520285943,2223.150390625,mid_flow,2223.150390625
1520285947,2121.3515625,mid_flow,2121.3515625
1520285948,1498.33349609375,mid_flow,1498.33349609375
1520285950,4481.42578125,high_flow,4481.42578125
1520285951,1457.38330078125,low_flow,1457.38330078125
1520285952,3712.12451171875,high_flow,3712.12451171875
1520285953,4271.697265625,high_flow,4271.697265625
1520285964,3725.060546875,high_flow,3725.060546875
1520285966,1418.1756591796875,low_flow,1418.1756591796875
1520285967,1494.9239501953125,mid_flow,1494.9239501953125
1520285968,3675.524169921875,high_flow,3675.524169921875
1520285972,2238.4189453125,mid_flow,2238.4189453125
1520285992,5261.708984375,high_flow,5261.708984375
1520286018,2475.8916015625,mid_flow,2475.8916015625
1520286023,1481.1395263671875,low_flow,1481.1395263671875
1520286031,2695.076171875,mid_flow,2695.076171875
1520286033,2737.822509765625,mid_flow,2737.822509765625
1520286052,2877.574462890625,mid_flow,2877.574462890625
1520286053,4416.2451171875,high_flow,4416.2451171875
1520286060,2946.4189453125,high_flow,2946.4189453125
1520286062,1432.0137939453125,low_flow,1432.0137939453125
1520286064,1405.182861328125,low_flow,1405.182861328125
1520286065,2996.9892578125,high_flow,2996.9892578125
1520286081,2939.92138671875,mid_flow,2939.92138671875
1520286088,2998.95556640625,high_flow,2998.95556640625
1520286090,1374.08447265625,low_flow,1374.08447265625
1520286091,1432.0137939453125,low_flow,1432.0137939453125
1520286096,1487.7557373046875,mid_flow,1487.7557373046875
1520286098,1384.885986328125,low_flow,1384.885986328125
1520286101,1493.6461181640625,mid_flow,1493.6461181640625
1520286105,1469.657958984375,low_flow,1469.657958984375
1520286106,1412.343017578125,low_flow,1412.343017578125
1520286108,2877.201904296875,mid_flow,2877.201904296875
1520286111,3663.25732421875,high_flow,3663.25732421875
1520286119,2179.94189453125,mid_flow,2179.94189453125
1520286122,2681.743896484375,mid_flow,2681.743896484375
