client_id,time_step,traffic_flow
2,164,129.574951171875
2,165,119.8717269897461
2,166,119.76221466064453
2,167,126.34919738769531
2,168,126.6727294921875
2,169,124.64649200439453
2,170,125.15215301513672
2,171,131.39276123046875
2,172,122.74151611328125
2,173,126.47257232666016
2,174,120.49784088134766
2,175,123.01727294921875
2,176,125.05866241455078
2,177,122.19004821777344
2,178,125.12644958496094
2,179,119.53555297851562
2,180,127.48929595947266
2,181,120.36138153076172
2,182,126.62097930908203
2,183,124.98348236083984
2,184,124.76190948486328
2,185,120.95094299316406
2,186,132.33944702148438
2,187,123.9427261352539
2,188,123.84345245361328
2,189,131.5752716064453
2,190,130.8591766357422
2,191,122.31675720214844
2,192,125.59967041015625
2,193,122.99897766113281
2,194,122.20233154296875
2,195,123.78923034667969
2,196,127.56201934814453
2,197,126.64707946777344
2,198,123.84358978271484
2,199,119.36335754394531
2,200,120.88381958007812
2,201,124.87679290771484
2,202,119.95245361328125
2,203,125.10951232910156
2,204,123.4306869506836
2,205,120.58456420898438
2,206,135.52899169921875
2,207,125.59567260742188
2,208,122.09912109375
2,209,124.47111511230469
2,210,132.98046875
2,211,128.81304931640625
2,212,127.85835266113281
2,213,124.75527954101562
2,214,124.65968322753906
2,215,126.58656311035156
2,216,128.4779510498047
2,217,124.51113891601562
2,218,122.24029541015625
2,219,133.53778076171875
2,220,124.66593933105469
2,221,126.95828247070312
2,222,123.14424133300781
2,223,126.15404510498047
2,224,127.10395812988281
2,225,127.03999328613281
2,226,124.25288391113281
2,227,127.01444244384766
2,228,127.15571594238281
2,229,127.53553771972656
2,230,125.4004898071289
2,231,131.072265625
2,232,130.96786499023438
2,233,127.61256408691406
2,234,124.60347747802734
2,235,141.55758666992188
2,236,124.31489562988281
2,237,131.06631469726562
2,238,131.96676635742188
2,239,127.75836181640625
3,0,90.23960876464844
3,1,88.55023193359375
3,2,88.80461120605469
3,3,89.19601440429688
3,4,90.42648315429688
3,5,91.13250732421875
3,6,88.11600494384766
3,7,90.50738525390625
3,8,92.68699645996094
3,9,91.16848754882812
3,10,90.50301361083984
3,11,90.75538635253906
3,12,89.99103546142578
3,13,93.74907684326172
3,14,90.46065521240234
3,15,90.98953247070312
3,16,88.67762756347656
3,17,92.49504089355469
3,18,92.00521850585938
3,19,94.684326171875
3,20,89.73783874511719
3,21,91.01023864746094
3,22,88.9862060546875
3,23,92.32908630371094
3,24,90.5870361328125
3,25,88.73564147949219
3,26,89.42880249023438
3,27,95.16374206542969
3,28,89.40908813476562
3,29,91.96092224121094
3,30,90.5818862915039
3,31,91.4525146484375
3,32,94.13224792480469
3,33,89.77095794677734
3,34,91.22913360595703
3,35,89.97352600097656
3,36,89.01202392578125
3,37,92.296875
3,38,90.86344909667969
3,39,89.37103271484375
3,40,88.67364501953125
3,41,89.69482421875
3,42,91.31507873535156
3,43,90.37892150878906
3,44,89.876708984375
3,45,88.42749786376953
3,46,91.41819763183594
3,47,92.10621643066406
3,48,89.95787811279297
3,49,90.50657653808594
3,50,90.26591491699219
3,51,91.00321960449219
3,52,92.07421112060547
3,53,90.06224060058594
3,54,89.01293182373047
3,55,91.48591613769531
3,56,88.08744812011719
3,57,88.99551391601562
3,58,85.97137451171875
3,59,88.72444152832031
3,60,87.540283203125
3,61,91.00703430175781
3,62,91.899169921875
3,63,90.59358978271484
3,64,88.15109252929688
3,65,86.1495361328125
3,66,87.49717712402344
3,67,86.45083618164062
3,68,89.91987609863281
3,69,90.56097412109375
3,70,88.87190246582031
3,71,87.24850463867188
3,72,88.3468017578125
3,73,90.39741516113281
3,74,91.0546875
3,75,88.78150939941406
3,76,90.42274475097656
3,77,87.89315795898438
3,78,88.16421508789062
3,79,90.52581787109375
3,80,87.3651123046875
3,81,88.6243896484375
3,82,88.0219955444336
3,83,86.64695739746094
3,84,87.99168395996094
3,85,90.33045959472656
3,86,88.70838928222656
3,87,88.14305877685547
3,88,90.06553649902344
3,89,87.02684783935547
3,90,85.95757293701172
3,91,91.41497802734375
3,92,88.69745635986328
3,93,87.7518310546875
3,94,87.84017181396484
3,95,90.02134704589844
3,96,93.90115356445312
3,97,89.64559173583984
3,98,88.69453430175781
3,99,88.22108459472656
3,100,90.21292114257812
3,101,90.46204376220703
3,102,88.40337371826172
3,103,90.38069915771484
3,104,88.7972412109375
3,105,88.80888366699219
3,106,90.61756896972656
3,107,92.0667724609375
3,108,86.83255004882812
3,109,92.524658203125
3,110,89.49615478515625
3,111,89.63841247558594
3,112,88.02137756347656
3,113,91.25099182128906
3,114,90.806640625
3,115,91.44755554199219
3,116,90.57395935058594
3,117,91.63056945800781
3,118,92.1283950805664
3,119,90.61194610595703
3,120,89.23298645019531
3,121,88.28907775878906
3,122,86.3254165649414
3,123,91.16572570800781
3,124,90.2987289428711
3,125,92.42471313476562
3,126,90.45205688476562
3,127,89.90460205078125
3,128,91.47923278808594
3,129,91.73439025878906
3,130,93.1366958618164
3,131,90.85743713378906
3,132,90.73674011230469
3,133,94.09765625
3,134,91.23027038574219
3,135,90.97705078125
3,136,92.84385681152344
3,137,91.99192810058594
3,138,93.104248046875
3,139,95.16731262207031
3,140,97.11357879638672
3,141,90.64112091064453
3,142,92.40304565429688
3,143,97.17240905761719
3,144,93.49481201171875
3,145,98.43017578125
3,146,93.41606903076172
3,147,93.56045532226562
3,148,96.67390441894531
3,149,96.5013656616211
3,150,100.3919677734375
3,151,99.3236312866211
3,152,98.45902252197266
3,153,98.2498550415039
3,154,102.5438232421875
3,155,99.4976806640625
3,156,100.66838073730469
3,157,106.99209594726562
3,158,105.54766845703125
3,159,105.46290588378906
3,160,106.0312271118164
3,161,109.51658630371094
3,162,107.69495391845703
3,163,109.80953979492188
3,164,111.8564453125
3,165,115.25997161865234
3,166,110.67816162109375
3,167,115.06100463867188
3,168,115.62693786621094
3,169,119.14024353027344
3,170,119.11920928955078
3,171,119.39483642578125
3,172,123.04142761230469
3,173,126.18194580078125
3,174,119.77751159667969
3,175,123.01470947265625
3,176,124.4332046508789
3,177,126.51427459716797
3,178,125.5504150390625
3,179,123.7100830078125
3,180,122.81321716308594
3,181,123.58326721191406
3,182,124.47047424316406
3,183,127.2706069946289
3,184,123.30830383300781
3,185,126.87178039550781
3,186,124.80863952636719
3,187,124.69137573242188
3,188,125.15673828125
3,189,121.27994537353516
3,190,120.0784683227539
3,191,121.46269989013672
3,192,118.02516174316406
3,193,121.14662170410156
3,194,115.82918548583984
3,195,116.71908569335938
3,196,113.97172546386719
3,197,112.00929260253906
3,198,113.5087890625
3,199,112.59660339355469
3,200,108.41984558105469
3,201,108.43557739257812
3,202,104.13517761230469
3,203,107.69417572021484
3,204,104.12715911865234
3,205,103.04092407226562
3,206,99.63059997558594
3,207,99.52825164794922
3,208,101.75764465332031
3,209,97.09798431396484
3,210,95.67684936523438
3,211,96.74248504638672
3,212,94.23876953125
3,213,92.46504211425781
3,214,88.74561309814453
3,215,88.96175384521484
3,216,92.43048095703125
3,217,90.11572265625
3,218,88.7674560546875
3,219,90.447509765625
3,220,86.34940338134766
3,221,85.40434265136719
3,222,85.75749206542969
3,223,88.5711669921875
3,224,79.61221313476562
3,225,85.58364868164062
3,226,83.63861083984375
3,227,80.67472839355469
3,228,80.92443084716797
3,229,82.19821166992188
3,230,80.94052124023438
3,231,83.49851989746094
3,232,80.47897338867188
3,233,79.11864471435547
3,234,78.5958023071289
3,235,78.78150939941406
3,236,80.92786407470703
3,237,80.4546890258789
3,238,78.33714294433594
3,239,80.48233032226562
4,0,67.19047546386719
4,1,69.73714447021484
4,2,69.39085388183594
4,3,67.89498901367188
4,4,35.29506301879883
4,5,0.44194602966308594
4,6,0.25501900911331177
4,7,0.0
4,8,0.0
4,9,0.0
4,10,0.0
4,11,0.0
4,12,0.0
4,13,0.0
4,14,0.5102880597114563
4,15,0.0
4,16,0.0
4,17,0.00203324924223125
4,18,0.0
4,19,0.0
4,20,26.288558959960938
4,21,28.33612632751465
4,22,69.79167938232422
4,23,70.16401672363281
4,24,70.58800506591797
4,25,70.1005859375
4,26,70.73092651367188
4,27,70.71398162841797
4,28,68.55571746826172
4,29,70.14640045166016
4,30,71.63612365722656
4,31,68.34114074707031
4,32,42.59058380126953
4,33,45.618919372558594
4,34,43.842613220214844
4,35,42.73603057861328
4,36,40.92552185058594
4,37,42.1280403137207
4,38,43.18695068359375
4,39,39.88910675048828
4,40,41.12873077392578
4,41,44.76819610595703
4,42,44.12202835083008
4,43,67.04696655273438
4,44,71.06697845458984
4,45,68.25664520263672
4,46,68.14710998535156
4,47,70.58676147460938
4,48,68.04451751708984
4,49,67.29548645019531
4,50,70.7560043334961
4,51,48.67671203613281
4,52,44.57948303222656
4,53,45.01696014404297
4,54,47.16400909423828
4,55,46.60683059692383
4,56,45.713836669921875
4,57,44.47534942626953
4,58,44.893890380859375
4,59,46.36668014526367
4,60,46.534324645996094
4,61,43.03274917602539
4,62,45.414825439453125
4,63,9.288156509399414
4,64,8.034610748291016
4,65,7.807138442993164
4,66,6.916931629180908
4,67,11.661016464233398
4,68,8.267558097839355
4,69,33.512229919433594
4,70,68.9423828125
4,71,67.84282684326172
4,72,68.70712280273438
4,73,66.4649658203125
4,74,68.26604461669922
4,75,67.81492614746094
4,76,67.58253479003906
4,77,67.69296264648438
4,78,68.63201904296875
4,79,68.8104248046875
4,80,66.79881286621094
4,81,26.690940856933594
4,82,31.06724739074707
4,83,29.50532341003418
4,84,27.81812286376953
4,85,31.35941505432129
4,86,7.939013481140137
4,87,6.995481014251709
4,88,48.58769989013672
4,89,48.78954315185547
4,90,47.395851135253906
4,91,47.14768600463867
4,92,47.78123474121094
4,93,46.9616584777832
4,94,49.24641418457031
4,95,46.27300262451172
4,96,47.7840576171875
4,97,68.49248504638672
4,98,68.54499816894531
4,99,68.81843566894531
4,100,70.39249420166016
4,101,68.71690368652344
4,102,68.5306167602539
4,103,74.5062255859375
4,104,68.44474792480469
4,105,69.66009521484375
4,106,71.45142364501953
4,107,69.44735717773438
4,108,68.66792297363281
4,109,70.63705444335938
4,110,70.36727905273438
4,111,73.24845886230469
4,112,68.76305389404297
4,113,42.441673278808594
4,114,13.487459182739258
4,115,14.293619155883789
4,116,19.066015243530273
4,117,13.848766326904297
4,118,13.882801055908203
4,119,12.823213577270508
4,120,13.156814575195312
4,121,12.711100578308105
4,122,42.850894927978516
4,123,43.92102813720703
4,124,43.322383880615234
4,125,45.46369934082031
4,126,42.37458801269531
4,127,44.511146545410156
4,128,43.32366943359375
4,129,41.92884826660156
4,130,69.44282531738281
4,131,70.4353256225586
4,132,70.29725646972656
4,133,72.27854919433594
4,134,69.70149230957031
4,135,68.48654174804688
4,136,71.30828094482422
4,137,72.09244537353516
4,138,70.58261108398438
4,139,71.92570495605469
4,140,69.8677749633789
4,141,70.7752685546875
4,142,73.86386108398438
4,143,72.4818115234375
4,144,70.57247924804688
4,145,69.72453308105469
4,146,71.22332000732422
4,147,74.83136749267578
4,148,71.94985961914062
4,149,75.95650482177734
4,150,72.28909301757812
4,151,73.50877380371094
4,152,45.279441833496094
4,153,40.851287841796875
4,154,41.62127685546875
4,155,42.766090393066406
4,156,41.28233337402344
4,157,45.01744079589844
4,158,42.882049560546875
4,159,46.509559631347656
4,160,45.01634979248047
4,161,43.288055419921875
4,162,46.53504180908203
4,163,48.12558364868164
4,164,48.2119255065918
4,165,18.32147216796875
4,166,23.130428314208984
4,167,19.977230072021484
4,168,20.142040252685547
4,169,55.696998596191406
4,170,57.12920379638672
4,171,57.118247985839844
4,172,56.86408615112305
4,173,86.26533508300781
4,174,87.377685546875
4,175,87.5549087524414
4,176,86.97428894042969
4,177,53.387168884277344
4,178,55.48258590698242
4,179,28.631656646728516
4,180,29.88869857788086
4,181,28.122180938720703
4,182,31.95448112487793
4,183,27.902790069580078
4,184,28.950014114379883
4,185,28.797388076782227
4,186,27.53508758544922
4,187,26.815086364746094
4,188,25.749208450317383
4,189,25.27247428894043
4,190,24.73737335205078
4,191,23.9200382232666
4,192,56.368064880371094
4,193,55.173912048339844
4,194,81.1504135131836
4,195,44.05527114868164
4,196,40.162506103515625
4,197,41.722694396972656
4,198,39.81041717529297
4,199,39.33234405517578
4,200,38.28641128540039
4,201,38.81106185913086
4,202,38.54723358154297
4,203,36.599552154541016
4,204,38.534912109375
4,205,34.622314453125
4,206,34.68149948120117
4,207,33.04551696777344
4,208,67.32044982910156
4,209,69.08782196044922
4,210,67.68919372558594
4,211,67.9632568359375
4,212,65.87759399414062
